bbl,address,bldgclass,numfloors,unitsres,yearbuilt,latitude,longitude
1003970033,14 AVENUE B,C7,6.0000000,25,1925,40.7219862,-73.9837440
1003970022,181 EAST 2 STREET,C4,6.0000000,50,1910,40.7222169,-73.9845123
1003970025,185 EAST 2 STREET,C6,6.0000000,23,1915,40.7221592,-73.9843825
1003980043,190 EAST 2 STREET,C7,6.0000000,28,1900,40.7224858,-73.9839495
1004290005,18 1 AVENUE,C7,6.0000000,27,1900,40.7234607,-73.9879177
1003980061,156 EAST 2 STREET,C7,6.0000000,26,1919,40.7229718,-73.9852012
1003980066,24 AVENUE A,C6,6.0000000,20,1900,40.7230404,-73.9854429
1004290047,110 EAST 1 STREET,C1,6.0000000,24,1900,40.7227990,-73.9867129
1002860007,221 HENRY STREET,C4,6.0000000,12,1900,40.7138868,-73.9864874
1002860011,229 HENRY STREET,C4,6.0000000,24,1900,40.7139142,-73.9861375
1002860012,231 HENRY STREET,C4,6.0000000,12,1900,40.7139224,-73.9860545
1002860040,223 EAST BROADWAY,C7,6.0000000,26,1910,40.7140927,-73.9869888
1002860001,209 HENRY STREET,C7,6.0000000,10,1900,40.7138402,-73.9869960
1002860013,233 HENRY STREET,C1,6.0000000,24,1921,40.7139306,-73.9859319
1002860018,243 HENRY STREET,C7,6.0000000,24,1900,40.7139553,-73.9855171
1002860021,259 EAST BROADWAY,C7,6.0000000,15,1900,40.7142133,-73.9854268
1003890007,105 AVENUE B,C7,6.0000000,12,1900,40.7247855,-73.9811096
1003890054,613 EAST 6 STREET,C6,6.0000000,14,1920,40.7243243,-73.9806876
1003760041,745 EAST 6 STREET,C4,6.0000000,28,1900,40.7228799,-73.9772679
1003870047,279 EAST 4 STREET,C4,6.0000000,12,1900,40.7228559,-73.9809514
1003870048,277 EAST 4 STREET,C1,6.0000000,13,1920,40.7228888,-73.9810308
1003870157,619 EAST 5 STREET,C1,6.0000000,40,1900,40.7236656,-73.9810089
1003870119,620 EAST 6 STREET,C7,6.0000000,22,1920,40.7239153,-73.9808537
1003870141,73 AVENUE C,C6,6.0000000,16,1920,40.7231713,-73.9798654
1003740041,41 AVENUE D,C7,6.0000000,20,1900,40.7214967,-73.9779503
1003750030,742 EAST 6 STREET,C6,6.0000000,19,1902,40.7226247,-73.9777875
1003750039,67 AVENUE D,C7,6.0000000,16,1910,40.7223008,-73.9773800
1003730040,327 EAST 3 STREET,C6,6.0000000,25,1920,40.7208929,-73.9784230
1003730046,317 EAST 3 STREET,C6,6.0000000,35,1925,40.7211510,-73.9787982
1003730032,37 AVENUE D,C7,6.0000000,16,1900,40.7212579,-73.9781415
1003750042,63 AVENUE D,C7,6.0000000,16,1900,40.7221608,-73.9774738
1003730049,311 EAST 3 STREET,C6,6.0000000,36,1920,40.7212169,-73.9789533
1003730019,332 EAST 4 STREET,C7,6.0000000,28,1920,40.7215655,-73.9790506
1003730016,326 EAST 4 STREET,C1,6.0000000,10,1899,40.7216726,-73.9792994
1003740065,307 EAST 4 STREET,C6,6.0000000,20,1900,40.7222710,-73.9795807
1003740006,64 AVENUE C,C6,6.0000000,16,1910,40.7225921,-73.9796130
1003740008,702 EAST 5 STREET,C6,6.0000000,8,1900,40.7226800,-73.9795481
1003730017,328 EAST 4 STREET,C1,6.0000000,10,1900,40.7216424,-73.9792273
1003870015,610 EAST 5 STREET,C6,6.0000000,23,1900,40.7234269,-73.9815826
1003860011,250 EAST 4 STREET,C4,6.0000000,34,1900,40.7228835,-73.9821636
1003870143,653 EAST 5 STREET,C6,6.0000000,8,1900,40.7230972,-73.9799231
1004470026,340 EAST 6 STREET,C7,6.0000000,22,1908,40.7264359,-73.9868276
1004480017,66 EAST 7 STREET,C7,6.0000000,22,1897,40.7272922,-73.9870295
1004480019,70 EAST 7 STREET,C1,6.0000000,24,1897,40.7272264,-73.9868708
1004480020,72 EAST 7 STREET,C7,6.0000000,22,1897,40.7271934,-73.9867914
1004480021,74 EAST 7 STREET,C7,6.0000000,21,1897,40.7271577,-73.9867156
1004480022,76 EAST 7 STREET,C7,6.0000000,22,1852,40.7271165,-73.9866146
1004480024,80 EAST 7 STREET,C7,6.0000000,22,1852,40.7270671,-73.9864956
1004490043,77 EAST 7 STREET,C7,6.0000000,16,1899,40.7274431,-73.9862971
1004490044,73 EAST 7 STREET,C7,6.0000000,33,1897,40.7275035,-73.9864089
1004490050,63 EAST 7 STREET,C7,6.0000000,24,1898,40.7276847,-73.9868418
1004490052,59 EAST 7 STREET,C7,6.0000000,24,1897,40.7277534,-73.9870041
1004580032,32 EAST 2 STREET,C6,6.0000000,28,1901,40.7252121,-73.9905114
1004590016,60 EAST 4 STREET,C7,6.0000000,22,1891,40.7265021,-73.9907927
1004590035,53 2 AVENUE,C7,6.0000000,20,1897,40.7258076,-73.9901109
1004590036,27 EAST 3 STREET,C7,6.0000000,13,1898,40.7259614,-73.9902588
1004590039,21 EAST 3 STREET,C7,6.0000000,16,1906,40.7260794,-73.9904861
1004340019,110 EAST 7 STREET,C7,6.0000000,23,1898,40.7263423,-73.9847820
1004340049,417 EAST 6 STREET,C1,6.0000000,24,1897,40.7262298,-73.9852186
1004350043,117 EAST 7 STREET,C7,6.0000000,27,1907,40.7266085,-73.9842948
1004430020,67 EAST 2 STREET,C4,6.0000000,49,1899,40.7241607,-73.9892489
1004440008,50 2 AVENUE,CB,6.0000000,10,1899,40.7253657,-73.9897502
1004440014,50 EAST 3 STREET,C1,6.0000000,24,1900,40.7251681,-73.9894760
1004440018,58 EAST 3 STREET,C1,6.0000000,24,1900,40.7250775,-73.9892523
1004440019,60 EAST 3 STREET,C7,6.0000000,16,1898,40.7250418,-73.9891766
1004450009,68 2 AVENUE,C7,6.0000000,25,1907,40.7259503,-73.9892305
1004470001,88 2 AVENUE,C7,6.0000000,20,1904,40.7268066,-73.9886315
1004470003,92 2 AVENUE,C7,6.0000000,20,1904,40.7269109,-73.9885016
1004600029,236 EAST 5 STREET,C1,6.0000000,30,1912,40.7268781,-73.9897572
1004600042,69 2 AVENUE,C7,6.0000000,10,1887,40.7263950,-73.9896273
1004600048,77 EAST 4 STREET,C7,6.0000000,15,1892,40.7267216,-73.9901252
1004600049,75 EAST 4 STREET,C7,6.0000000,20,1897,40.7267601,-73.9901973
1004600050,73 EAST 4 STREET,C7,6.0000000,18,1901,40.7267930,-73.9902767
1004600051,71 EAST 4 STREET,C4,6.0000000,13,1899,40.7268260,-73.9903561
1004600052,69 EAST 4 STREET,C7,6.0000000,21,1899,40.7268589,-73.9904354
1004600053,67 EAST 4 STREET,C7,6.0000000,18,1897,40.7268919,-73.9905148
1004600054,65 EAST 4 STREET,C7,6.0000000,14,1897,40.7269248,-73.9905942
1004600059,57 EAST 4 STREET,C4,6.0000000,17,1900,40.7270538,-73.9909153
1004610030,97 2 AVENUE,C7,6.0000000,10,1903,40.7273172,-73.9890175
1004610037,237 EAST 5 STREET,C7,6.0000000,17,1909,40.7271937,-73.9893711
1004610046,221 EAST 5 STREET,C1,6.0000000,24,1896,40.7274655,-73.9900132
1004610053,207 EAST 5 STREET,C1,6.0000000,22,1905,40.7277016,-73.9905760
1004630036,41 EAST 7 STREET,C7,6.0000000,22,1903,40.7283738,-73.9885519
1008970069,210 EAST 17 STREET,C6,6.0000000,25,1904,40.7347386,-73.9852383
1004730044,178 LAFAYETTE STREET,C7,6.0000000,20,1906,40.7206287,-73.9989430
1005000019,112 PRINCE STREET,C6,6.0000000,5,1890,40.7249627,-73.9996609
1005010004,419 WEST BROADWAY,C6,6.0000000,5,1884,40.7249188,-74.0012483
1005020016,160 PRINCE STREET,C7,6.0000000,40,1904,40.7258986,-74.0015081
1005030021,115 THOMPSON STREET,C7,6.0000000,26,1903,40.7260935,-74.0018797
1005160002,128 THOMPSON STREET,C7,6.0000000,28,1904,40.7263378,-74.0011148
1005160004,132 THOMPSON STREET,C7,6.0000000,39,1912,40.7264531,-74.0010174
1005160014,152 THOMPSON STREET,C5,6.0000000,30,1913,40.7269801,-74.0005773
1005170001,135 SULLIVAN STREET,C7,6.0000000,27,1904,40.7267056,-74.0018689
1005170003,137 SULLIVAN STREET,C7,6.0000000,28,1904,40.7267934,-74.0017967
1005170041,179 PRINCE STREET,C7,6.0000000,22,1908,40.7264887,-74.0018761
1005180030,156 SULLIVAN STREET,C7,6.0000000,22,1904,40.7275098,-74.0017931
1005250007,183 SULLIVAN STREET,C7,6.0000000,40,1897,40.7283305,-74.0005195
1005250021,175 THOMPSON STREET,C1,6.0000000,85,1902,40.7278557,-74.0004690
1005250032,128 WEST HOUSTON STREET,C7,6.0000000,20,1904,40.7278666,-74.0010716
1005250035,170 THOMPSON STREET,C7,6.0000000,41,1899,40.7276004,-74.0000505
1005250037,174 THOMPSON STREET,C1,6.0000000,24,1899,40.7276910,-73.9999784
1005250038,176 THOMPSON STREET,C1,6.0000000,24,1899,40.7277514,-73.9999278
1005260025,188 BLEECKER STREET,C7,6.0000000,15,1928,40.7290496,-74.0014540
1005370006,218 THOMPSON STREET,C7,6.0000000,34,1904,40.7289700,-73.9989320
1005370008,222 THOMPSON STREET,C7,6.0000000,32,1904,40.7290826,-73.9988346
1005370010,226 THOMPSON STREET,C7,6.0000000,16,1904,40.7291594,-73.9987372
1005370012,230 THOMPSON STREET,C7,6.0000000,32,1903,40.7293296,-73.9986506
1005370013,76 WEST 3 STREET,C7,6.0000000,35,1903,40.7294668,-73.9985315
1005370035,147 BLEECKER STREET,C7,6.0000000,9,1831,40.7284128,-73.9991485
1005370037,151 BLEECKER STREET,C7,6.0000000,40,1903,40.7285254,-73.9993722
1005390022,231 THOMPSON STREET,C7,6.0000000,21,1901,40.7295080,-73.9990222
1005390040,165 BLEECKER STREET,C7,6.0000000,13,1835,40.7288438,-74.0000180
1005400001,104 MAC DOUGAL STREET,C7,6.0000000,22,1902,40.7293241,-74.0007433
1005400002,106 MAC DOUGAL STREET,C7,6.0000000,22,1901,40.7293872,-74.0006927
1005400035,208 SULLIVAN STREET,C4,6.0000000,22,1907,40.7292335,-74.0003788
1005420059,199 BLEECKER STREET,C7,6.0000000,15,1925,40.7295437,-74.0014577
1005430045,142 WEST 4 STREET,C7,6.0000000,24,1901,40.7312262,-74.0005304
1005720071,55 WEST 8 STREET,C7,6.0000000,9,1895,40.7335044,-73.9987624
1005740007,458 AVENUE OF THE AMER,C7,6.0000000,21,1915,40.7351512,-73.9980551
1005740073,59 WEST 10 STREET,C1,6.0000000,60,1916,40.7347450,-73.9980443
1005900026,6 JONES STREET,C4,6.0000000,24,1872,40.7320249,-74.0018438
1005900029,168 WEST 4 STREET,C7,6.0000000,15,1903,40.7320085,-74.0016417
1005920029,165 WEST 4 STREET,C7,6.0000000,31,1905,40.7322226,-74.0013062
1005920032,171 WEST 4 STREET,C7,6.0000000,15,1903,40.7323296,-74.0014397
1005920050,164 WAVERLY PLACE,C1,6.0000000,26,1907,40.7334138,-74.0015696
1005920052,160 WAVERLY PLACE,C1,6.0000000,26,1906,40.7333479,-74.0014397
1005920075,115 WEST WASHINGTON PLCE,C7,6.0000000,48,1912,40.7328950,-74.0011799
1006070051,111 WEST 11 STREET,C6,6.0000000,20,1873,40.7358429,-73.9987082
1006100028,35 CHRISTOPHER STREET,C7,6.0000000,22,1908,40.7339847,-74.0014722
1006100030,39 CHRISTOPHER STREET,C7,6.0000000,22,1908,40.7339682,-74.0015876
1006110022,28 CHARLES STREET,C7,6.0000000,20,1910,40.7349810,-74.0017248
1006110024,200 WAVERLY PLACE,C1,6.0000000,24,1903,40.7348520,-74.0017140
1006110045,24 CHARLES STREET,C7,6.0000000,18,1903,40.7349838,-74.0013892
1006110067,135 WEST 10 STREET,C1,6.0000000,25,1903,40.7347889,-74.0006675
1006110070,141 WEST 10 STREET,C7,6.0000000,23,1902,40.7347532,-74.0009021
1006110072,145 WEST 10 STREET,C7,6.0000000,24,1901,40.7347258,-74.0010572
1003890032,99 AVENUE C,C7,6.0000000,22,1907,40.7239892,-73.9792590
1001640029,43 MOTT STREET,C7,6.0000000,16,1915,40.7152352,-73.9989972
1003410075,157 BROOME STREET,C6,6.0000000,28,1910,40.7164063,-73.9853289
1003500075,184 STANTON STREET,C4,6.0000000,9,1920,40.7201555,-73.9837083
1004110075,100 RIVINGTON STREET,C7,6.0000000,20,1900,40.7201917,-73.9881240
1005560015,85 EAST 10 STREET,C4,6.0000000,107,1900,40.7311791,-73.9896050
1005560052,126 EAST 12 STREET,C6,6.0000000,24,1900,40.7320546,-73.9889842
1005590043,139 EAST 13 STREET,C4,6.0000000,20,1900,40.7330426,-73.9881433
1002710046,225 MADISON STREET,C7,6.0000000,22,1900,40.7129977,-73.9886735
1002710047,174 HENRY STREET,C7,6.0000000,15,1900,40.7132777,-73.9887168
1002710048,172 HENRY STREET,C4,6.0000000,43,1900,40.7132667,-73.9888647
1002840025,171 EAST BROADWAY,C7,6.0000000,11,1920,40.7138542,-73.9896654
1002850015,207 HENRY STREET,C7,6.0000000,10,1910,40.7138210,-73.9872522
1002840026,169 EAST BROADWAY,C7,6.0000000,18,1920,40.7138459,-73.9897592
1002850007,191 HENRY STREET,C7,6.0000000,22,1900,40.7137607,-73.9879592
1002830006,119 HENRY STREET,C4,6.0000000,13,1900,40.7134728,-73.9916746
1002830010,127 HENRY STREET,C7,6.0000000,12,1920,40.7134591,-73.9913067
1002830049,19 PIKE STREET,C7,6.0000000,20,1910,40.7133576,-73.9921364
1002710065,29 RUTGERS STREET,C7,6.0000000,20,1920,40.7128331,-73.9898315
1002730019,195 MADISON STREET,C7,6.0000000,15,1920,40.7128469,-73.9905060
1002730020,197 MADISON STREET,C7,6.0000000,20,1901,40.7127618,-73.9902896
1002730024,26 RUTGERS STREET,C7,6.0000000,18,1901,40.7130363,-73.9903328
1002710037,207 MADISON STREET,C7,6.0000000,20,1920,40.7129456,-73.9895429
1002830040,129 EAST BROADWAY,C7,6.0000000,10,1900,40.7136924,-73.9918369
1002830072,162 EAST BROADWAY,C7,6.0000000,10,1900,40.7142001,-73.9904012
1002710064,27 RUTGERS STREET,C7,6.0000000,20,1920,40.7129402,-73.9897882
1004690023,230 EAST 14 STREET,C7,6.0000000,33,1920,40.7325127,-73.9860831
1004780012,164 ELIZABETH STREET,C7,6.0000000,15,1900,40.7206862,-73.9946500
1004710044,171 MOTT STREET,C7,6.0000000,10,1900,40.7199123,-73.9963203
1002390010,88 ELIZABETH STREET,C7,6.0000000,24,1910,40.7181721,-73.9957144
1004700038,118 ELIZABETH STREET,C7,6.0000000,20,1900,40.7191464,-73.9952778
1002380040,173 HESTER STREET,C7,6.0000000,30,1910,40.7179992,-73.9968543
1002050023,111 MOTT STREET,C7,6.0000000,22,1900,40.7176122,-73.9975686
1004810039,396 BROOME STREET,C7,6.0000000,16,1900,40.7209004,-73.9971031
1004800004,184 MULBERRY STREET,C7,6.0000000,35,1900,40.7209388,-73.9964068
1004920044,11 SPRING STREET,C0,6.0000000,3,1895,40.7214410,-73.9945200
1004930009,228 MOTT STREET,C4,6.0000000,14,1900,40.7223386,-73.9949240
1005080042,239 ELIZABETH STREET,CB,6.0000000,10,1914,40.7232553,-73.9941880
1005080044,233 ELIZABETH STREET,C7,6.0000000,27,1910,40.7231263,-73.9942601
1005080053,31 PRINCE STREET,C7,6.0000000,16,1910,40.7231455,-73.9947219
1004940009,240 MULBERRY STREET,C7,6.0000000,21,1901,40.7227778,-73.9956708
1005100026,49 PRINCE STREET,C7,6.0000000,27,1915,40.7236177,-73.9958619
1002000029,61 MOTT STREET,C7,6.0000000,17,1910,40.7160597,-73.9985264
1004100043,122 LUDLOW STREET,C7,6.0000000,19,1920,40.7195906,-73.9883441
1004140028,284 BROOME STREET,C7,6.0000000,20,1900,40.7186412,-73.9912808
1004140018,61 DELANCEY STREET,C7,6.0000000,15,1900,40.7191023,-73.9908658
1004150033,125 ALLEN STREET,C7,6.0000000,24,1900,40.7199311,-73.9904400
1003940053,631 EAST 11 STREET,C4,6.0000000,30,1910,40.7270548,-73.9778979
1003790057,713 EAST 9 STREET,C4,6.0000000,24,1900,40.7251635,-73.9771373
1004400003,202 1 AVENUE,C7,6.0000000,20,1905,40.7301298,-73.9830817
1004060004,200 AVENUE A,C4,6.0000000,15,1910,40.7292566,-73.9808413
1004400040,437 EAST 12 STREET,C7,6.0000000,38,1910,40.7294956,-73.9817036
1004380023,430 EAST 11 STREET,C7,6.0000000,22,1910,40.7285597,-73.9826239
1004040004,170 AVENUE A,C7,6.0000000,25,1920,40.7282247,-73.9816354
1004050010,504 EAST 12 STREET,C7,6.0000000,28,1930,40.7286885,-73.9809786
1004380027,173 AVENUE A,C7,6.0000000,20,1920,40.7284636,-73.9821296
1004520050,215 EAST 10 STREET,C7,6.0000000,24,1900,40.7295812,-73.9857734
1004540059,323 EAST 12 STREET,C4,6.0000000,37,1900,40.7307421,-73.9846655
1004640046,27 ST MARKS PLACE,C7,6.0000000,20,1900,40.7291451,-73.9883497
1009240060,310 EAST 19 STREET,C4,6.0000000,26,1920,40.7350236,-73.9822902
1009210049,328 EAST 15 STREET,C4,6.0000000,24,1910,40.7323641,-73.9834456
1003100029,33 ESSEX STREET,C7,6.0000000,10,1900,40.7160473,-73.9898165
1003100032,27 ESSEX STREET,C7,6.0000000,8,1910,40.7158277,-73.9898454
1002920027,9 ELDRIDGE STREET,C7,6.0000000,18,1910,40.7147136,-73.9939687
1003080024,47 ORCHARD STREET,C7,6.0000000,20,1910,40.7164426,-73.9913604
1003100040,61 HESTER STREET,C7,6.0000000,20,1915,40.7158963,-73.9903288
1003030020,122 HESTER STREET,C7,6.0000000,20,1910,40.7169122,-73.9947260
1002980015,58 HESTER STREET,C7,6.0000000,38,1900,40.7157344,-73.9909817
1005580048,111 EAST 12 STREET,C7,6.0000000,9,1900,40.7326749,-73.9892331
1002770031,54 HENRY STREET,C7,6.0000000,16,1920,40.7127347,-73.9952602
1002800007,35 HENRY STREET,C4,6.0000000,18,1900,40.7130998,-73.9961439
1002810026,56 EAST BROADWAY,C7,6.0000000,8,1910,40.7138326,-73.9954152
1003950003,199 AVENUE B,C7,6.0000000,23,1910,40.7282928,-73.9785541
1003790015,412 EAST 10 STREET,C6,6.0000000,26,1930,40.7253529,-73.9768883
1003920045,635 EAST 9 STREET,C4,6.0000000,24,1900,40.7258171,-73.9786957
1003940050,635 EAST 11 STREET,C4,6.0000000,11,1900,40.7269807,-73.9777175
1003790017,416 EAST 10 STREET,C6,6.0000000,30,1900,40.7252952,-73.9767548
1003920037,145 AVENUE C,C7,6.0000000,25,1900,40.7255123,-73.9781437
1003790012,406 EAST 10 STREET,C6,6.0000000,22,1930,40.7254325,-73.9770759
1003920022,374 EAST 10 STREET,C4,6.0000000,17,1900,40.7260888,-73.9786234
1003920027,384 EAST 10 STREET,C4,6.0000000,45,1900,40.7259213,-73.9782302
1003930051,367 EAST 10 STREET,C6,6.0000000,14,1900,40.7265938,-73.9786882
1003920041,643 EAST 9 STREET,C4,6.0000000,10,1900,40.7257072,-73.9784359
1003930016,620 EAST 11 STREET,C4,6.0000000,26,1900,40.7269040,-73.9786989
1003940052,633 EAST 11 STREET,C6,6.0000000,24,1937,40.7270136,-73.9777969
1004400007,210 1 AVENUE,C7,6.0000000,20,1912,40.7303274,-73.9829590
1004060050,527 EAST 12 STREET,C6,6.0000000,48,1901,40.7287322,-73.9798890
1004040021,534 EAST 11 STREET,C6,6.0000000,29,1920,40.7276070,-73.9803764
1004040014,520 EAST 11 STREET,C7,6.0000000,27,1900,40.7278239,-73.9808850
1004040016,522 EAST 11 STREET,C4,6.0000000,23,1900,40.7277744,-73.9807696
1004040018,528 EAST 11 STREET,C7,6.0000000,33,1900,40.7276729,-73.9805315
1004040013,518 EAST 11 STREET,C6,6.0000000,13,1900,40.7278651,-73.9809824
1004070031,228 AVENUE B,C7,6.0000000,21,1900,40.7292864,-73.9784564
1004060021,530 EAST 13 STREET,C7,6.0000000,38,1900,40.7289215,-73.9795462
1004410031,221 AVENUE A,C7,6.0000000,22,1900,40.7302612,-73.9808338
1004410035,211 AVENUE A,C7,6.0000000,35,1900,40.7299758,-73.9810432
1004050046,533 EAST 11 STREET,C4,6.0000000,14,1920,40.7280406,-73.9802392
1004370005,156 1 AVENUE,C7,6.0000000,22,1900,40.7283816,-73.9843305
1004370007,160 1 AVENUE,C7,6.0000000,22,1900,40.7284914,-73.9842511
1004400030,444 EAST 13 STREET,C7,6.0000000,15,1900,40.7297343,-73.9814798
1004400051,417 EAST 12 STREET,C1,6.0000000,15,1920,40.7298333,-73.9825081
1004060011,510 EAST 13 STREET,C7,6.0000000,27,1900,40.7292785,-73.9803903
1004070054,513 EAST 13 STREET,C7,6.0000000,27,1900,40.7296270,-73.9800330
1004060009,506 EAST 13 STREET,C7,6.0000000,27,1900,40.7293279,-73.9805094
1004400033,205 AVENUE A,C7,6.0000000,9,1900,40.7296163,-73.9813031
1004370006,158 1 AVENUE,C7,6.0000000,10,1920,40.7284447,-73.9843052
1004400053,413 EAST 12 STREET,C7,6.0000000,16,1920,40.7298992,-73.9826632
1004380028,171 AVENUE A,C7,6.0000000,18,1900,40.7284032,-73.9821765
1004380050,255 EAST 10 STREET,C4,6.0000000,23,1900,40.7286560,-73.9835836
1004400008,214 1 AVENUE,C7,6.0000000,25,1910,40.7304207,-73.9828832
1004400014,410 EAST 13 STREET,C4,6.0000000,35,1900,40.7301929,-73.9825802
1004400018,416 EAST 13 STREET,C4,6.0000000,35,1900,40.7301352,-73.9824503
1004400019,420 EAST 13 STREET,C4,6.0000000,33,1900,40.7300858,-73.9823240
1004400021,424 EAST 13 STREET,C4,6.0000000,35,1900,40.7300336,-73.9821977
1004400050,419 EAST 12 STREET,C4,6.0000000,11,1900,40.7298003,-73.9824323
1004400052,415 EAST 12 STREET,C6,6.0000000,15,1900,40.7298580,-73.9825911
1004070029,232 AVENUE B,C7,6.0000000,25,1900,40.7293715,-73.9783950
1004400038,195 AVENUE A,C7,6.0000000,40,1910,40.7293336,-73.9815088
1004040012,516 EAST 11 STREET,C7,6.0000000,18,1900,40.7278980,-73.9810654
1004370021,280 EAST 10 STREET,C7,6.0000000,33,1900,40.7279669,-73.9830822
1004370133,445 EAST 9 STREET,C7,6.0000000,10,1900,40.7274619,-73.9828406
1004070032,224 AVENUE B,C7,6.0000000,26,1905,40.7291986,-73.9785214
1004050012,508 EAST 12 STREET,C7,6.0000000,28,1930,40.7286391,-73.9808595
1004060027,544 EAST 13 STREET,C4,6.0000000,14,1900,40.7287842,-73.9790988
1004070018,520 EAST 14 STREET,C7,6.0000000,44,1900,40.7296901,-73.9793944
1004070040,541 EAST 13 STREET,C4,6.0000000,15,1900,40.7291547,-73.9789111
1004400024,432 EAST 13 STREET,C7,6.0000000,38,1900,40.7299101,-73.9819019
1004070027,538 EAST 14 STREET,C7,6.0000000,20,1920,40.7294072,-73.9787270
1004520021,326 EAST 11 STREET,C4,6.0000000,15,1900,40.7296141,-73.9851276
1004540047,345 EAST 12 STREET,C7,6.0000000,37,1920,40.7304373,-73.9839403
1004510014,206 EAST 10 STREET,C4,6.0000000,26,1900,40.7293480,-73.9863580
1004520017,318 EAST 11 STREET,C7,6.0000000,16,1900,40.7297486,-73.9854451
1004520047,221 EAST 10 STREET,C7,6.0000000,24,1900,40.7294796,-73.9855353
1004520048,219 EAST 10 STREET,C7,6.0000000,21,1900,40.7295126,-73.9856147
1004520052,211 EAST 10 STREET,C1,6.0000000,20,1900,40.7296471,-73.9859322
1004540024,334 EAST 13 STREET,C7,6.0000000,34,1900,40.7309040,-73.9842505
1004540060,321 EAST 12 STREET,C6,6.0000000,36,1920,40.7308025,-73.9848062
1004550021,328 EAST 14 STREET,C7,6.0000000,33,1900,40.7316011,-73.9839220
1004530008,188 2 AVENUE,C7,6.0000000,20,1920,40.7307697,-73.9856866
1004540063,315 EAST 12 STREET,C6,6.0000000,36,1900,40.7308684,-73.9849650
1004510023,224 EAST 10 STREET,C7,6.0000000,22,1900,40.7290487,-73.9856437
1004510032,159 1 AVENUE,C7,6.0000000,30,1900,40.7287659,-73.9848067
1004520046,223 EAST 10 STREET,C7,6.0000000,21,1900,40.7294467,-73.9854560
1004510018,214 EAST 10 STREET,C7,6.0000000,22,1900,40.7292135,-73.9860405
1004510019,216 EAST 10 STREET,C7,6.0000000,28,1900,40.7291640,-73.9859215
1004510056,311 EAST 9 STREET,C1,6.0000000,7,1900,40.7290845,-73.9864446
1004510054,315 EAST 9 STREET,C7,6.0000000,24,1900,40.7290186,-73.9862859
1004510046,331 EAST 9 STREET,C7,6.0000000,9,1900,40.7287852,-73.9857339
1004540050,339 EAST 12 STREET,C1,6.0000000,37,1900,40.7305032,-73.9840991
1004540056,329 EAST 12 STREET,C1,6.0000000,24,1900,40.7306625,-73.9844743
1004540057,327 EAST 12 STREET,C7,6.0000000,22,1900,40.7306982,-73.9845573
1004540032,346 EAST 13 STREET,C1,6.0000000,24,1920,40.7307338,-73.9838465
1004550050,329 EAST 13 STREET,C1,6.0000000,24,1910,40.7312800,-73.9839546
1004550042,219 1 AVENUE,C7,6.0000000,9,1910,40.7308545,-73.9832511
1004510021,220 EAST 10 STREET,C6,6.0000000,9,1900,40.7291146,-73.9858024
1004520019,322 EAST 11 STREET,C6,6.0000000,24,1900,40.7296827,-73.9852863
1004510044,335 EAST 9 STREET,C7,6.0000000,8,1900,40.7287193,-73.9855788
1004510045,333 EAST 9 STREET,CB,6.0000000,9,1900,40.7287523,-73.9856582
1004540004,198 2 AVENUE,C7,6.0000000,33,1920,40.7311347,-73.9853943
1004690027,238 EAST 14 STREET,C7,6.0000000,21,1920,40.7323891,-73.9857909
1004680027,236 EAST 13 STREET,C7,6.0000000,84,1900,40.7317634,-73.9862889
1004690014,212 EAST 14 STREET,CB,6.0000000,10,1920,40.7327900,-73.9867434
1004690040,245 EAST 13 STREET,C7,6.0000000,24,1920,40.7320927,-73.9858775
1004690042,243 EAST 13 STREET,C7,6.0000000,18,1920,40.7321394,-73.9859822
1004690043,241 EAST 13 STREET,C1,6.0000000,23,1900,40.7321751,-73.9860688
1004690044,239 EAST 13 STREET,C4,6.0000000,24,1920,40.7322107,-73.9861517
1004670047,229 EAST 11 STREET,C7,6.0000000,24,1900,40.7309867,-73.9872380
1004680021,224 EAST 13 STREET,C7,6.0000000,27,1920,40.7319967,-73.9868482
1004680023,226 EAST 13 STREET,C4,6.0000000,28,1930,40.7319610,-73.9867580
1004680045,233 EAST 12 STREET,C5,6.0000000,22,1930,40.7314724,-73.9863936
1004690021,226 EAST 14 STREET,C7,6.0000000,36,1920,40.7325731,-73.9862274
1004690047,231 EAST 13 STREET,C4,6.0000000,26,1920,40.7322959,-73.9863574
1004650050,151 2 AVENUE,C7,6.0000000,27,1900,40.7296336,-73.9873574
1004680024,228 EAST 13 STREET,C6,6.0000000,28,1900,40.7319226,-73.9866678
1004650057,233 EAST 9 STREET,C1,6.0000000,18,1900,40.7295760,-73.9877074
1004660018,218 EAST 11 STREET,C1,6.0000000,24,1920,40.7307260,-73.9877793
1004660021,224 EAST 11 STREET,C6,6.0000000,26,1910,40.7306409,-73.9875737
1004790009,196 MOTT STREET,C7,6.0000000,37,1900,40.7210897,-73.9954147
1002380021,95 ELIZABETH STREET,C7,6.0000000,27,1910,40.7185179,-73.9960823
1002380023,91 ELIZABETH STREET,C7,6.0000000,27,1910,40.7184164,-73.9961292
1002390011,90 ELIZABETH STREET,C7,6.0000000,20,1900,40.7182297,-73.9956675
1004700031,208 GRAND STREET,C7,6.0000000,22,1920,40.7191959,-73.9961977
1004700032,206 GRAND STREET,C7,6.0000000,20,1909,40.7192261,-73.9962807
1004790035,358 BROOME STREET,C7,6.0000000,34,1900,40.7201757,-73.9954292
